Driver,LapNumber,calc_lap_time_sec,calc_cumulative_time_sec,Stint,Compound,TyreLife,Position,Team,Sector1Time,Sector2Time,Sector3Time,is_inlap,is_outlap,is_pit_lap,pit_stop_number,is_retired,is_lapped
HAM,1.0,87.403,87.403,1.0,MEDIUM,4.0,2.0,Mercedes,,30.046,23.087,False,False,False,0,False,False
HAM,2.0,82.335,169.738,1.0,MEDIUM,5.0,2.0,Mercedes,29.502,29.662,23.171,False,False,False,0,False,False
HAM,3.0,81.946,251.684,1.0,MEDIUM,6.0,2.0,Mercedes,29.428,29.407,23.111,False,False,False,0,False,False
HAM,4.0,81.646,333.33,1.0,MEDIUM,7.0,2.0,Mercedes,29.418,29.228,23.0,False,False,False,0,False,False
HAM,5.0,81.767,415.097,1.0,MEDIUM,8.0,2.0,Mercedes,29.441,29.228,23.098,False,False,False,0,False,False
HAM,6.0,81.602,496.699,1.0,MEDIUM,9.0,2.0,Mercedes,29.394,29.157,23.051,False,False,False,0,False,False
HAM,7.0,81.658,578.357,1.0,MEDIUM,10.0,2.0,Mercedes,29.42,29.203,23.035,False,False,False,0,False,False
HAM,8.0,81.293,659.65,1.0,MEDIUM,11.0,2.0,Mercedes,29.34,29.008,22.945,False,False,False,0,False,False
HAM,9.0,81.535,741.185,1.0,MEDIUM,12.0,2.0,Mercedes,29.288,29.152,23.095,False,False,False,0,False,False
HAM,10.0,81.484,822.669,1.0,MEDIUM,13.0,2.0,Mercedes,29.331,29.062,23.091,False,False,False,0,False,False
HAM,11.0,81.574,904.2429999999999,1.0,MEDIUM,14.0,2.0,Mercedes,29.403,29.151,23.02,False,False,False,0,False,False
HAM,12.0,81.717,985.96,1.0,MEDIUM,15.0,2.0,Mercedes,29.543,29.149,23.025,False,False,False,0,False,False
HAM,13.0,81.651,1067.6109999999999,1.0,MEDIUM,16.0,2.0,Mercedes,29.387,29.166,23.098,False,False,False,0,False,False
HAM,14.0,81.899,1149.51,1.0,MEDIUM,17.0,2.0,Mercedes,29.363,29.459,23.077,False,False,False,0,False,False
HAM,15.0,81.696,1231.206,1.0,MEDIUM,18.0,2.0,Mercedes,29.372,29.171,23.153,False,False,False,0,False,False
HAM,16.0,81.608,1312.814,1.0,MEDIUM,19.0,2.0,Mercedes,29.343,29.186,23.079,False,False,False,0,False,False
HAM,17.0,81.685,1394.499,1.0,MEDIUM,20.0,2.0,Mercedes,29.396,29.134,23.155,False,False,False,0,False,False
HAM,18.0,81.765,1476.264,1.0,MEDIUM,21.0,2.0,Mercedes,29.612,29.087,23.066,False,False,False,0,False,False
HAM,19.0,81.686,1557.95,1.0,MEDIUM,22.0,2.0,Mercedes,29.54,29.117,23.029,False,False,False,0,False,False
HAM,20.0,82.241,1640.191,1.0,MEDIUM,23.0,2.0,Mercedes,29.667,29.375,23.199,False,False,False,0,False,False
HAM,21.0,82.26,1722.451,1.0,MEDIUM,24.0,2.0,Mercedes,29.68,29.427,23.153,False,False,False,0,False,False
HAM,22.0,82.378,1804.829,1.0,MEDIUM,25.0,2.0,Mercedes,29.555,29.637,23.186,False,False,False,0,False,False
HAM,23.0,82.096,1886.925,1.0,MEDIUM,26.0,2.0,Mercedes,29.562,29.34,23.194,False,False,False,0,False,False
HAM,24.0,82.844,1969.769,1.0,MEDIUM,27.0,2.0,Mercedes,29.677,29.994,23.173,False,False,False,0,False,False
HAM,25.0,82.052,2051.821,1.0,MEDIUM,28.0,1.0,Mercedes,29.638,29.213,23.201,False,False,False,0,False,False
HAM,26.0,81.775,2133.596,1.0,MEDIUM,29.0,1.0,Mercedes,29.547,29.189,23.039,False,False,False,0,False,False
HAM,27.0,81.805,2215.401,1.0,MEDIUM,30.0,1.0,Mercedes,29.611,29.216,22.978,False,False,False,0,False,False
HAM,28.0,82.182,2297.583,1.0,MEDIUM,31.0,1.0,Mercedes,29.53,29.499,23.153,False,False,False,0,False,False
HAM,29.0,82.462,2380.045,1.0,MEDIUM,32.0,1.0,Mercedes,29.773,29.515,23.174,False,False,False,0,False,False
HAM,30.0,82.812,2462.857,1.0,MEDIUM,33.0,1.0,Mercedes,29.793,29.542,23.477,False,False,False,0,False,False
HAM,31.0,85.483,2548.34,1.0,MEDIUM,34.0,1.0,Mercedes,29.713,29.855,25.915,True,False,True,1,False,False
HAM,32.0,99.77,2648.11,2.0,HARD,1.0,2.0,Mercedes,48.664,28.777,22.329,False,True,True,1,False,False
HAM,33.0,79.653,2727.763,2.0,HARD,2.0,2.0,Mercedes,28.791,28.585,22.277,False,False,False,1,False,False
HAM,34.0,79.331,2807.094,2.0,HARD,3.0,2.0,Mercedes,28.736,28.204,22.391,False,False,False,1,False,False
HAM,35.0,80.226,2887.32,2.0,HARD,4.0,2.0,Mercedes,28.787,28.852,22.587,False,False,False,1,False,False
HAM,36.0,81.257,2968.577,2.0,HARD,5.0,2.0,Mercedes,29.32,29.188,22.749,False,False,False,1,False,False
HAM,37.0,80.913,3049.4900000000002,2.0,HARD,6.0,2.0,Mercedes,29.09,28.846,22.977,False,False,False,1,False,False
HAM,38.0,81.182,3130.672,2.0,HARD,7.0,2.0,Mercedes,28.967,28.92,23.295,False,False,False,1,False,False
HAM,39.0,82.322,3212.994,2.0,HARD,8.0,2.0,Mercedes,28.752,30.527,23.043,False,False,False,1,False,False
HAM,40.0,80.508,3293.502,2.0,HARD,9.0,2.0,Mercedes,28.91,28.769,22.829,False,False,False,1,False,False
HAM,41.0,80.485,3373.987,2.0,HARD,10.0,2.0,Mercedes,28.994,28.737,22.754,False,False,False,1,False,False
HAM,42.0,80.09,3454.077,2.0,HARD,11.0,2.0,Mercedes,28.906,28.605,22.579,False,False,False,1,False,False
HAM,43.0,80.18,3534.257,2.0,HARD,12.0,2.0,Mercedes,28.82,28.725,22.635,False,False,False,1,False,False
HAM,44.0,80.193,3614.45,2.0,HARD,13.0,2.0,Mercedes,28.834,28.71,22.649,False,False,False,1,False,False
HAM,45.0,80.18,3694.63,2.0,HARD,14.0,2.0,Mercedes,28.864,28.856,22.46,False,False,False,1,False,False
HAM,46.0,80.177,3774.8070000000002,2.0,HARD,15.0,2.0,Mercedes,28.891,28.682,22.604,False,False,False,1,False,False
HAM,47.0,80.042,3854.849,2.0,HARD,16.0,2.0,Mercedes,28.839,28.606,22.597,False,False,False,1,False,False
HAM,48.0,82.452,3937.301,2.0,HARD,17.0,2.0,Mercedes,28.741,28.348,25.363,True,False,True,2,False,False
HAM,49.0,96.122,4033.4230000000002,2.0,HARD,18.0,2.0,Mercedes,46.653,27.638,21.831,False,True,True,2,False,False
HAM,50.0,79.404,4112.827,3.0,MEDIUM,1.0,2.0,Mercedes,28.753,28.387,22.264,False,False,False,2,False,False
HAM,51.0,79.199,4192.026,3.0,MEDIUM,2.0,2.0,Mercedes,28.67,28.225,22.304,False,False,False,2,False,False
HAM,52.0,79.733,4271.759,3.0,MEDIUM,3.0,2.0,Mercedes,28.61,28.525,22.598,False,False,False,2,False,False
HAM,53.0,79.585,4351.344,3.0,MEDIUM,4.0,2.0,Mercedes,28.619,28.517,22.449,False,False,False,2,False,False
HAM,54.0,79.673,4431.017,3.0,MEDIUM,5.0,2.0,Mercedes,28.578,28.392,22.703,False,False,False,2,False,False
HAM,55.0,79.627,4510.644,3.0,MEDIUM,6.0,2.0,Mercedes,28.613,28.465,22.549,False,False,False,2,False,False
HAM,56.0,80.042,4590.686,3.0,MEDIUM,7.0,2.0,Mercedes,28.889,28.694,22.459,False,False,False,2,False,False
HAM,57.0,79.174,4669.86,3.0,MEDIUM,8.0,2.0,Mercedes,28.814,28.16,22.2,False,False,False,2,False,False
HAM,58.0,78.668,4748.528,3.0,MEDIUM,9.0,2.0,Mercedes,28.581,28.025,22.062,False,False,False,2,False,False
HAM,59.0,78.566,4827.094,3.0,MEDIUM,10.0,2.0,Mercedes,28.567,27.923,22.076,False,False,False,2,False,False
HAM,60.0,78.528,4905.622,3.0,MEDIUM,11.0,2.0,Mercedes,28.548,27.925,22.055,False,False,False,2,False,False
HAM,61.0,78.575,4984.197,3.0,MEDIUM,12.0,2.0,Mercedes,28.482,28.053,22.04,False,False,False,2,False,False
HAM,62.0,78.658,5062.8550000000005,3.0,MEDIUM,13.0,2.0,Mercedes,28.605,27.955,22.098,False,False,False,2,False,False
HAM,63.0,78.625,5141.4800000000005,3.0,MEDIUM,14.0,2.0,Mercedes,28.607,27.859,22.159,False,False,False,2,False,False
HAM,64.0,78.785,5220.265,3.0,MEDIUM,15.0,2.0,Mercedes,28.644,27.946,22.195,False,False,False,2,False,False
HAM,65.0,78.854,5299.119,3.0,MEDIUM,16.0,2.0,Mercedes,28.573,28.021,22.26,False,False,False,2,False,False
HAM,66.0,80.945,5380.064,3.0,MEDIUM,17.0,2.0,Mercedes,28.723,29.346,22.876,False,False,False,2,False,False
HAM,67.0,80.002,5460.066,3.0,MEDIUM,18.0,1.0,Mercedes,28.508,28.781,22.713,False,False,False,2,False,False
HAM,68.0,80.573,5540.639,3.0,MEDIUM,19.0,1.0,Mercedes,28.981,28.89,22.702,False,False,False,2,False,False
HAM,69.0,81.475,5622.1140000000005,3.0,MEDIUM,20.0,1.0,Mercedes,29.234,29.229,23.012,False,False,False,2,False,False
HAM,70.0,81.682,5703.796,3.0,MEDIUM,21.0,1.0,Mercedes,29.001,29.22,23.461,False,False,False,2,False,False
VER,1.0,85.604,85.604,1.0,MEDIUM,4.0,1.0,Red Bull Racing,,29.279,22.835,False,False,False,0,False,False
VER,2.0,81.854,167.458,1.0,MEDIUM,5.0,1.0,Red Bull Racing,29.641,29.284,22.929,False,False,False,0,False,False
VER,3.0,81.863,249.321,1.0,MEDIUM,6.0,1.0,Red Bull Racing,29.623,29.252,22.988,False,False,False,0,False,False
VER,4.0,81.763,331.084,1.0,MEDIUM,7.0,1.0,Red Bull Racing,29.492,29.303,22.968,False,False,False,0,False,False
VER,5.0,81.542,412.626,1.0,MEDIUM,8.0,1.0,Red Bull Racing,29.516,29.035,22.991,False,False,False,0,False,False
VER,6.0,81.686,494.312,1.0,MEDIUM,9.0,1.0,Red Bull Racing,29.504,29.195,22.987,False,False,False,0,False,False
VER,7.0,81.611,575.923,1.0,MEDIUM,10.0,1.0,Red Bull Racing,29.51,29.141,22.96,False,False,False,0,False,False
VER,8.0,81.391,657.3140000000001,1.0,MEDIUM,11.0,1.0,Red Bull Racing,29.444,29.036,22.911,False,False,False,0,False,False
VER,9.0,81.545,738.859,1.0,MEDIUM,12.0,1.0,Red Bull Racing,29.419,29.119,23.007,False,False,False,0,False,False
VER,10.0,81.571,820.4300000000001,1.0,MEDIUM,13.0,1.0,Red Bull Racing,29.461,29.124,22.986,False,False,False,0,False,False
VER,11.0,81.763,902.193,1.0,MEDIUM,14.0,1.0,Red Bull Racing,29.544,29.188,23.031,False,False,False,0,False,False
VER,12.0,81.555,983.748,1.0,MEDIUM,15.0,1.0,Red Bull Racing,29.502,29.113,22.94,False,False,False,0,False,False
VER,13.0,81.638,1065.386,1.0,MEDIUM,16.0,1.0,Red Bull Racing,29.456,29.159,23.023,False,False,False,0,False,False
VER,14.0,81.844,1147.23,1.0,MEDIUM,17.0,1.0,Red Bull Racing,29.488,29.361,22.995,False,False,False,0,False,False
VER,15.0,81.632,1228.862,1.0,MEDIUM,18.0,1.0,Red Bull Racing,29.343,29.206,23.083,False,False,False,0,False,False
VER,16.0,81.839,1310.701,1.0,MEDIUM,19.0,1.0,Red Bull Racing,29.437,29.267,23.135,False,False,False,0,False,False
VER,17.0,81.946,1392.647,1.0,MEDIUM,20.0,1.0,Red Bull Racing,29.594,29.196,23.156,False,False,False,0,False,False
VER,18.0,81.834,1474.481,1.0,MEDIUM,21.0,1.0,Red Bull Racing,29.577,29.229,23.028,False,False,False,0,False,False
VER,19.0,82.029,1556.51,1.0,MEDIUM,22.0,1.0,Red Bull Racing,29.594,29.3,23.135,False,False,False,0,False,False
VER,20.0,82.217,1638.727,1.0,MEDIUM,23.0,1.0,Red Bull Racing,29.736,29.463,23.018,False,False,False,0,False,False
VER,21.0,82.381,1721.108,1.0,MEDIUM,24.0,1.0,Red Bull Racing,29.595,29.556,23.23,False,False,False,0,False,False
VER,22.0,82.312,1803.42,1.0,MEDIUM,25.0,1.0,Red Bull Racing,29.7,29.495,23.117,False,False,False,0,False,False
VER,23.0,82.448,1885.868,1.0,MEDIUM,26.0,1.0,Red Bull Racing,29.747,29.484,23.217,False,False,False,0,False,False
VER,24.0,82.622,1968.49,1.0,MEDIUM,27.0,1.0,Red Bull Racing,29.705,29.862,23.055,False,False,False,0,False,False
VER,25.0,84.195,2052.685,1.0,MEDIUM,28.0,2.0,Red Bull Racing,29.552,29.192,25.451,True,False,True,1,False,False
VER,26.0,99.785,2152.47,2.0,HARD,1.0,2.0,Red Bull Racing,47.457,29.017,23.311,False,True,True,1,False,False
VER,27.0,80.928,2233.398,2.0,HARD,2.0,2.0,Red Bull Racing,29.032,29.127,22.769,False,False,False,1,False,False
VER,28.0,81.722,2315.12,2.0,HARD,3.0,2.0,Red Bull Racing,29.422,29.412,22.888,False,False,False,1,False,False
VER,29.0,82.171,2397.291,2.0,HARD,4.0,2.0,Red Bull Racing,29.457,29.635,23.079,False,False,False,1,False,False
VER,30.0,82.073,2479.364,2.0,HARD,5.0,2.0,Red Bull Racing,29.387,29.61,23.076,False,False,False,1,False,False
VER,31.0,82.193,2561.557,2.0,HARD,6.0,2.0,Red Bull Racing,29.588,29.495,23.11,False,False,False,1,False,False
VER,32.0,81.601,2643.158,2.0,HARD,7.0,1.0,Red Bull Racing,29.245,29.32,23.036,False,False,False,1,False,False
VER,33.0,81.767,2724.925,2.0,HARD,8.0,1.0,Red Bull Racing,29.432,29.342,22.993,False,False,False,1,False,False
VER,34.0,81.341,2806.266,2.0,HARD,9.0,1.0,Red Bull Racing,29.46,29.115,22.766,False,False,False,1,False,False
VER,35.0,80.416,2886.682,2.0,HARD,10.0,1.0,Red Bull Racing,29.168,28.578,22.67,False,False,False,1,False,False
VER,36.0,80.866,2967.548,2.0,HARD,11.0,1.0,Red Bull Racing,29.295,28.661,22.91,False,False,False,1,False,False
VER,37.0,81.441,3048.989,2.0,HARD,12.0,1.0,Red Bull Racing,29.232,28.881,23.328,False,False,False,1,False,False
VER,38.0,81.337,3130.326,2.0,HARD,13.0,1.0,Red Bull Racing,28.637,28.901,23.799,False,False,False,1,False,False
VER,39.0,81.546,3211.872,2.0,HARD,14.0,1.0,Red Bull Racing,29.09,29.377,23.079,False,False,False,1,False,False
VER,40.0,79.829,3291.701,2.0,HARD,15.0,1.0,Red Bull Racing,28.622,28.597,22.61,False,False,False,1,False,False
VER,41.0,80.271,3371.972,2.0,HARD,16.0,1.0,Red Bull Racing,29.001,28.572,22.698,False,False,False,1,False,False
VER,42.0,80.405,3452.377,2.0,HARD,17.0,1.0,Red Bull Racing,28.992,28.73,22.683,False,False,False,1,False,False
VER,43.0,80.457,3532.834,2.0,HARD,18.0,1.0,Red Bull Racing,28.976,28.722,22.759,False,False,False,1,False,False
VER,44.0,80.483,3613.317,2.0,HARD,19.0,1.0,Red Bull Racing,28.94,28.917,22.626,False,False,False,1,False,False
VER,45.0,80.23,3693.547,2.0,HARD,20.0,1.0,Red Bull Racing,28.9,28.82,22.51,False,False,False,1,False,False
VER,46.0,80.208,3773.755,2.0,HARD,21.0,1.0,Red Bull Racing,28.961,28.673,22.574,False,False,False,1,False,False
VER,47.0,80.071,3853.826,2.0,HARD,22.0,1.0,Red Bull Racing,28.93,28.621,22.52,False,False,False,1,False,False
VER,48.0,80.337,3934.163,2.0,HARD,23.0,1.0,Red Bull Racing,28.829,28.489,23.019,False,False,False,1,False,False
VER,49.0,80.029,4014.192,2.0,HARD,24.0,1.0,Red Bull Racing,28.7,28.597,22.732,False,False,False,1,False,False
VER,50.0,80.461,4094.653,2.0,HARD,25.0,1.0,Red Bull Racing,28.913,28.552,22.996,False,False,False,1,False,False
VER,51.0,79.807,4174.46,2.0,HARD,26.0,1.0,Red Bull Racing,28.654,28.548,22.605,False,False,False,1,False,False
VER,52.0,81.276,4255.736,2.0,HARD,27.0,1.0,Red Bull Racing,28.905,29.008,23.363,False,False,False,1,False,False
VER,53.0,79.56,4335.296,2.0,HARD,28.0,1.0,Red Bull Racing,28.761,28.353,22.446,False,False,False,1,False,False
VER,54.0,79.851,4415.147,2.0,HARD,29.0,1.0,Red Bull Racing,28.915,28.514,22.422,False,False,False,1,False,False
VER,55.0,79.813,4494.96,2.0,HARD,30.0,1.0,Red Bull Racing,28.953,28.46,22.4,False,False,False,1,False,False
VER,56.0,80.253,4575.213,2.0,HARD,31.0,1.0,Red Bull Racing,29.084,28.606,22.563,False,False,False,1,False,False
VER,57.0,79.94,4655.153,2.0,HARD,32.0,1.0,Red Bull Racing,28.948,28.573,22.419,False,False,False,1,False,False
VER,58.0,79.913,4735.066,2.0,HARD,33.0,1.0,Red Bull Racing,29.03,28.532,22.351,False,False,False,1,False,False
VER,59.0,79.808,4814.874,2.0,HARD,34.0,1.0,Red Bull Racing,29.022,28.376,22.41,False,False,False,1,False,False
VER,60.0,79.794,4894.668,2.0,HARD,35.0,1.0,Red Bull Racing,28.96,28.49,22.344,False,False,False,1,False,False
VER,61.0,80.137,4974.805,2.0,HARD,36.0,1.0,Red Bull Racing,28.917,28.671,22.549,False,False,False,1,False,False
VER,62.0,80.185,5054.99,2.0,HARD,37.0,1.0,Red Bull Racing,29.005,28.609,22.571,False,False,False,1,False,False
VER,63.0,80.907,5135.897,2.0,HARD,38.0,1.0,Red Bull Racing,29.235,28.9,22.772,False,False,False,1,False,False
VER,64.0,81.168,5217.065,2.0,HARD,39.0,1.0,Red Bull Racing,29.359,29.044,22.765,False,False,False,1,False,False
VER,65.0,81.03,5298.095,2.0,HARD,40.0,1.0,Red Bull Racing,29.206,29.078,22.746,False,False,False,1,False,False
VER,66.0,81.587,5379.682,2.0,HARD,41.0,1.0,Red Bull Racing,29.227,29.445,22.915,False,False,False,1,False,False
VER,67.0,85.724,5465.406,2.0,HARD,42.0,2.0,Red Bull Racing,30.011,30.055,25.658,True,False,True,2,False,False
VER,68.0,99.646,5565.052,3.0,SOFT,4.0,2.0,Red Bull Racing,46.977,29.641,23.028,False,True,True,2,False,False
VER,69.0,77.103,5642.155,3.0,SOFT,5.0,2.0,Red Bull Racing,28.216,27.124,21.763,False,False,False,2,False,False
VER,70.0,79.437,5721.592,3.0,SOFT,6.0,2.0,Red Bull Racing,28.781,28.198,22.458,False,False,False,2,False,False
VET,1.0,91.081,91.081,1.0,MEDIUM,4.0,5.0,Ferrari,,32.028,23.96,False,False,False,0,False,False
VET,2.0,82.32,173.401,1.0,MEDIUM,5.0,4.0,Ferrari,29.279,29.738,23.303,False,False,False,0,False,False
VET,3.0,82.481,255.882,1.0,MEDIUM,6.0,4.0,Ferrari,29.356,29.808,23.317,False,False,False,0,False,False
VET,4.0,82.416,338.298,1.0,MEDIUM,7.0,4.0,Ferrari,29.313,29.747,23.356,False,False,False,0,False,False
VET,5.0,82.575,420.873,1.0,MEDIUM,8.0,4.0,Ferrari,29.366,29.809,23.4,False,False,False,0,False,False
VET,6.0,82.432,503.305,1.0,MEDIUM,9.0,4.0,Ferrari,29.473,29.644,23.315,False,False,False,0,False,False
VET,7.0,82.677,585.982,1.0,MEDIUM,10.0,4.0,Ferrari,29.353,29.903,23.421,False,False,False,0,False,False
VET,8.0,82.452,668.434,1.0,MEDIUM,11.0,4.0,Ferrari,29.385,29.703,23.364,False,False,False,0,False,False
VET,9.0,82.609,751.043,1.0,MEDIUM,12.0,4.0,Ferrari,29.416,29.596,23.597,False,False,False,0,False,False
VET,10.0,82.45,833.4929999999999,1.0,MEDIUM,13.0,4.0,Ferrari,29.426,29.662,23.362,False,False,False,0,False,False
VET,11.0,82.17,915.663,1.0,MEDIUM,14.0,4.0,Ferrari,29.369,29.476,23.325,False,False,False,0,False,False
VET,12.0,82.333,997.996,1.0,MEDIUM,15.0,4.0,Ferrari,29.443,29.57,23.32,False,False,False,0,False,False
VET,13.0,82.796,1080.792,1.0,MEDIUM,16.0,4.0,Ferrari,29.808,29.634,23.354,False,False,False,0,False,False
VET,14.0,82.748,1163.54,1.0,MEDIUM,17.0,4.0,Ferrari,29.358,29.919,23.471,False,False,False,0,False,False
VET,15.0,82.676,1246.216,1.0,MEDIUM,18.0,4.0,Ferrari,29.38,29.708,23.588,False,False,False,0,False,False
VET,16.0,82.595,1328.811,1.0,MEDIUM,19.0,4.0,Ferrari,29.404,29.71,23.481,False,False,False,0,False,False
VET,17.0,82.704,1411.515,1.0,MEDIUM,20.0,4.0,Ferrari,29.479,29.798,23.427,False,False,False,0,False,False
VET,18.0,82.802,1494.317,1.0,MEDIUM,21.0,4.0,Ferrari,29.634,29.838,23.33,False,False,False,0,False,False
VET,19.0,82.423,1576.74,1.0,MEDIUM,22.0,4.0,Ferrari,29.565,29.525,23.333,False,False,False,0,False,False
VET,20.0,82.784,1659.5240000000001,1.0,MEDIUM,23.0,4.0,Ferrari,29.664,29.663,23.457,False,False,False,0,False,False
VET,21.0,82.799,1742.323,1.0,MEDIUM,24.0,4.0,Ferrari,29.57,29.714,23.515,False,False,False,0,False,False
VET,22.0,82.706,1825.029,1.0,MEDIUM,25.0,4.0,Ferrari,29.528,29.795,23.383,False,False,False,0,False,False
VET,23.0,82.751,1907.78,1.0,MEDIUM,26.0,4.0,Ferrari,29.509,29.776,23.466,False,False,False,0,False,False
VET,24.0,82.781,1990.5610000000001,1.0,MEDIUM,27.0,4.0,Ferrari,29.662,29.676,23.443,False,False,False,0,False,False
VET,25.0,83.144,2073.705,1.0,MEDIUM,28.0,4.0,Ferrari,29.598,29.968,23.578,False,False,False,0,False,False
VET,26.0,84.152,2157.857,1.0,MEDIUM,29.0,4.0,Ferrari,29.869,30.429,23.854,False,False,False,0,False,False
VET,27.0,83.69,2241.547,1.0,MEDIUM,30.0,3.0,Ferrari,29.69,30.279,23.721,False,False,False,0,False,False
VET,28.0,83.344,2324.891,1.0,MEDIUM,31.0,3.0,Ferrari,29.673,29.996,23.675,False,False,False,0,False,False
VET,29.0,83.192,2408.083,1.0,MEDIUM,32.0,3.0,Ferrari,29.527,30.019,23.646,False,False,False,0,False,False
VET,30.0,83.607,2491.69,1.0,MEDIUM,33.0,3.0,Ferrari,29.81,30.028,23.769,False,False,False,0,False,False
VET,31.0,83.532,2575.222,1.0,MEDIUM,34.0,3.0,Ferrari,29.658,30.128,23.746,False,False,False,0,False,False
VET,32.0,83.855,2659.077,1.0,MEDIUM,35.0,3.0,Ferrari,29.716,30.354,23.785,False,False,False,0,False,False
VET,33.0,83.878,2742.955,1.0,MEDIUM,36.0,3.0,Ferrari,29.743,30.469,23.666,False,False,False,0,False,False
VET,34.0,83.128,2826.083,1.0,MEDIUM,37.0,3.0,Ferrari,29.721,29.676,23.731,False,False,False,0,False,False
VET,35.0,83.123,2909.206,1.0,MEDIUM,38.0,3.0,Ferrari,29.671,29.822,23.63,False,False,False,0,False,False
VET,36.0,83.563,2992.7690000000002,1.0,MEDIUM,39.0,3.0,Ferrari,29.822,30.081,23.66,False,False,False,0,False,False
VET,37.0,83.464,3076.233,1.0,MEDIUM,40.0,3.0,Ferrari,29.747,29.9,23.817,False,False,False,0,False,False
VET,38.0,83.742,3159.975,1.0,MEDIUM,41.0,3.0,Ferrari,29.683,30.156,23.903,False,False,False,0,False,False
VET,39.0,86.496,3246.471,1.0,MEDIUM,42.0,3.0,Ferrari,29.844,30.302,26.35,True,False,True,1,False,False
VET,40.0,101.735,3348.206,2.0,SOFT,1.0,4.0,Ferrari,50.249,28.821,22.665,False,True,True,1,False,False
VET,41.0,80.667,3428.873,2.0,SOFT,2.0,4.0,Ferrari,28.742,28.831,23.094,False,False,False,1,False,False
VET,42.0,80.199,3509.072,2.0,SOFT,3.0,4.0,Ferrari,28.594,28.912,22.693,False,False,False,1,False,False
VET,43.0,80.303,3589.375,2.0,SOFT,4.0,4.0,Ferrari,28.778,28.77,22.755,False,False,False,1,False,False
VET,44.0,81.066,3670.441,2.0,SOFT,5.0,4.0,Ferrari,28.849,29.131,23.086,False,False,False,1,False,False
VET,45.0,81.057,3751.498,2.0,SOFT,6.0,4.0,Ferrari,28.839,29.241,22.977,False,False,False,1,False,False
VET,46.0,80.576,3832.074,2.0,SOFT,7.0,4.0,Ferrari,28.815,29.042,22.719,False,False,False,1,False,False
VET,47.0,79.883,3911.957,2.0,SOFT,8.0,4.0,Ferrari,28.762,28.502,22.619,False,False,False,1,False,False
VET,48.0,80.325,3992.282,2.0,SOFT,9.0,4.0,Ferrari,28.791,28.807,22.727,False,False,False,1,False,False
VET,49.0,80.302,4072.584,2.0,SOFT,10.0,4.0,Ferrari,28.829,28.828,22.645,False,False,False,1,False,False
VET,50.0,80.069,4152.653,2.0,SOFT,11.0,4.0,Ferrari,28.738,28.718,22.613,False,False,False,1,False,False
VET,51.0,80.178,4232.831,2.0,SOFT,12.0,4.0,Ferrari,28.807,28.581,22.79,False,False,False,1,False,False
VET,52.0,80.148,4312.979,2.0,SOFT,13.0,4.0,Ferrari,28.926,28.625,22.597,False,False,False,1,False,False
VET,53.0,80.262,4393.241,2.0,SOFT,14.0,4.0,Ferrari,28.843,28.743,22.676,False,False,False,1,False,False
VET,54.0,80.416,4473.657,2.0,SOFT,15.0,4.0,Ferrari,28.805,28.912,22.699,False,False,False,1,False,False
VET,55.0,80.663,4554.32,2.0,SOFT,16.0,4.0,Ferrari,28.839,28.93,22.894,False,False,False,1,False,False
VET,56.0,81.138,4635.458,2.0,SOFT,17.0,4.0,Ferrari,28.958,29.101,23.079,False,False,False,1,False,False
VET,57.0,81.11,4716.568,2.0,SOFT,18.0,4.0,Ferrari,29.103,29.027,22.98,False,False,False,1,False,False
VET,58.0,80.163,4796.731,2.0,SOFT,19.0,4.0,Ferrari,28.86,28.694,22.609,False,False,False,1,False,False
VET,59.0,80.0,4876.731,2.0,SOFT,20.0,4.0,Ferrari,28.812,28.614,22.574,False,False,False,1,False,False
VET,60.0,80.149,4956.88,2.0,SOFT,21.0,4.0,Ferrari,28.766,28.774,22.609,False,False,False,1,False,False
VET,61.0,80.887,5037.767,2.0,SOFT,22.0,4.0,Ferrari,28.772,29.105,23.01,False,False,False,1,False,False
VET,62.0,81.779,5119.546,2.0,SOFT,23.0,4.0,Ferrari,29.191,29.04,23.548,False,False,False,1,False,False
VET,63.0,81.459,5201.005,2.0,SOFT,24.0,4.0,Ferrari,28.774,29.401,23.284,False,False,False,1,False,False
VET,64.0,79.858,5280.863,2.0,SOFT,25.0,4.0,Ferrari,28.633,28.683,22.542,False,False,False,1,False,False
VET,65.0,79.786,5360.649,2.0,SOFT,26.0,4.0,Ferrari,28.703,28.558,22.525,False,False,False,1,False,False
VET,66.0,80.212,5440.861,2.0,SOFT,27.0,4.0,Ferrari,28.749,28.765,22.698,False,False,False,1,False,False
VET,67.0,81.132,5521.993,2.0,SOFT,28.0,4.0,Ferrari,28.845,29.242,23.045,False,False,False,1,False,False
VET,68.0,80.605,5602.598,2.0,SOFT,29.0,3.0,Ferrari,28.883,28.904,22.818,False,False,False,1,False,False
VET,69.0,80.712,5683.31,2.0,SOFT,30.0,3.0,Ferrari,28.901,28.92,22.891,False,False,False,1,False,False
VET,70.0,81.919,5765.229,2.0,SOFT,31.0,3.0,Ferrari,29.009,29.532,23.378,False,False,False,1,False,False
LEC,1.0,88.951,88.951,1.0,MEDIUM,4.0,3.0,Ferrari,,30.756,23.386,False,False,False,0,False,False
LEC,2.0,82.767,171.718,1.0,MEDIUM,5.0,3.0,Ferrari,29.441,29.827,23.499,False,False,False,0,False,False
